County,FIPS,2023 Rural-Urban Continuum Codes([rural urban note]),"Age-Adjusted Incidence Rate([rate note]) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval","CI*Rank([rank note])","Lower CI (CI*Rank)","Upper CI (CI*Rank)","Average Annual Count",Recent Trend,"Recent 5-Year Trend ([trend note]) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pendleton County, West Virginia(6)",54071,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Perkins County, Nebraska(6)",31135,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Perkins County, South Dakota(6)",46105,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Perry County, Alabama(6)",01105,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Perry County, Indiana(6)",18123,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Perry County, Tennessee(6)",47135,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pershing County, Nevada(6)",32027,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Petersburg Census Area, Alaska(6)",02195,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Petersburg City, Virginia(6)",51730,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Petroleum County, Montana(6)",30069,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Phillips County, Arkansas(6)",05107,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Phillips County, Colorado(6)",08095,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Phillips County, Kansas(6)",20147,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Phillips County, Montana(6)",30071,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pickens County, Alabama(6)",01107,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pickett County, Tennessee(6)",47137,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pierce County, Nebraska(6)",31139,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pierce County, North Dakota(6)",38069,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pike County, Arkansas(6)",05109,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pike County, Indiana(6)",18125,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Piute County, Utah(7)",49031,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Platte County, Wyoming(6)",56031,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pocahontas County, Iowa(7)",19151,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Polk County, Nebraska(6)",31143,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pondera County, Montana(6)",30073,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pope County, Illinois(7)",17151,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Porter County, Indiana(6)",18127,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Posey County, Indiana(6)",18129,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Pottawatomie County, Kansas(6)",20149,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Potter County, South Dakota(6)",46107,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Powder River County, Montana(6)",30075,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Powell County, Kentucky(7)",21197,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Powell County, Montana(6)",30077,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Power County, Idaho(7)",16077,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Prairie County, Arkansas(6)",05117,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Prairie County, Montana(6)",30079,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pratt County, Kansas(6)",20151,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Presidio County, Texas(7)",48377,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Prince of Wales-Hyder Census Area, Alaska(6)",02198,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Prowers County, Colorado(6)",08099,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pulaski County, Illinois(7)",17153,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Pulaski County, Indiana(6)",18131,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Pushmataha County, Oklahoma(6)",40127,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Putnam County, Indiana(6)",18133,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Putnam County, Missouri(6)",29171,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Quay County, New Mexico(7)",35037,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Quitman County, Georgia(7)",13239,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Quitman County, Mississippi(6)",28119,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Radford City, Virginia(6)",51750,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rains County, Texas(7)",48379,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ralls County, Missouri(6)",29173,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ramsey County, North Dakota(6)",38071,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Randolph County, Georgia(7)",13243,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Randolph County, Indiana(6)",18135,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Ransom County, North Dakota(6)",38073,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rawlins County, Kansas(6)",20153,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Reagan County, Texas(7)",48383,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Real County, Texas(7)",48385,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Red Lake County, Minnesota(6)",27125,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Red River Parish, Louisiana(7)",22081,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Reeves County, Texas(7)",48389,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Refugio County, Texas(7)",48391,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Reno County, Kansas(6)",20155,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Renville County, North Dakota(6)",38075,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Republic County, Kansas(6)",20157,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Reynolds County, Missouri(6)",29179,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rice County, Kansas(6)",20159,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Rich County, Utah(7)",49033,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Richardson County, Nebraska(6)",31147,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Richland County, Montana(6)",30083,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Riley County, Kansas(6)",20161,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Ringgold County, Iowa(7)",19159,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rio Blanco County, Colorado(6)",08103,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rio Grande County, Colorado(6)",08105,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ripley County, Indiana(6)",18137,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Ripley County, Missouri(6)",29181,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ritchie County, West Virginia(6)",54085,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Roberts County, South Dakota(6)",46109,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Roberts County, Texas(7)",48393,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Robertson County, Kentucky(7)",21201,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rock County, Nebraska(6)",31149,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Roger Mills County, Oklahoma(6)",40129,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rolette County, North Dakota(6)",38079,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rooks County, Kansas(6)",20163,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Roosevelt County, Montana(6)",30085,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Roosevelt County, New Mexico(7)",35041,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rosebud County, Montana(6)",30087,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Rush County, Indiana(6)",18139,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Rush County, Kansas(6)",20165,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Rusk County, Wisconsin(6)",55107,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Russell County, Kansas(6)",20167,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Sabine County, Texas(7)",48403,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Saguache County, Colorado(6)",08109,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Saline County, Kansas(6)",20169,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"San Augustine County, Texas(7)",48405,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"San Juan County, Colorado(6)",08111,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"San Juan County, Utah(7)",49037,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"San Miguel County, Colorado(6)",08113,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"San Miguel County, New Mexico(7)",35047,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"San Saba County, Texas(7)",48411,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sanborn County, South Dakota(6)",46111,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sargent County, North Dakota(6)",38081,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Schleicher County, Texas(7)",48413,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Schley County, Georgia(7)",13249,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Schoolcraft County, Michigan(6)",26153,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Schuyler County, Illinois(7)",17169,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Schuyler County, Missouri(6)",29197,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Scotland County, Missouri(6)",29199,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Scott County, Arkansas(6)",05127,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Scott County, Illinois(7)",17171,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Scott County, Indiana(6)",18143,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Scott County, Kansas(6)",20171,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Scott County, Virginia(6)",51169,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Screven County, Georgia(7)",13251,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Scurry County, Texas(7)",48415,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sedgwick County, Colorado(6)",08115,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sedgwick County, Kansas(6)",20173,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Seminole County, Georgia(7)",13253,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sevier County, Arkansas(6)",05133,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Seward County, Kansas(6)",20175,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Shackelford County, Texas(7)",48417,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Shannon County, Missouri(6)",29203,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sharkey County, Mississippi(6)",28125,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Shawnee County, Kansas(6)",20177,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Shelby County, Indiana(6)",18145,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Shelby County, Missouri(6)",29205,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Shelby County, Texas(7)",48419,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sheridan County, Kansas(6)",20179,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Sheridan County, Montana(6)",30091,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sheridan County, Nebraska(6)",31161,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sheridan County, North Dakota(6)",38083,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sherman County, Kansas(6)",20181,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Sherman County, Nebraska(6)",31163,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sherman County, Oregon(6)",41055,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sherman County, Texas(7)",48421,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sierra County, California(7)",06091,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sioux County, Nebraska(6)",31165,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sioux County, North Dakota(6)",38085,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sitka Borough, Alaska(6)",02220,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Skagway Municipality, Alaska(6)",02230,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Slope County, North Dakota(6)",38087,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Smith County, Kansas(6)",20183,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Socorro County, New Mexico(7)",35053,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Southeast Fairbanks Census Area, Alaska(6)",02240,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Spencer County, Indiana(6)",18147,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Spink County, South Dakota(6)",46115,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"St. Clair County, Missouri(6)",29185,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"St. Francis County, Arkansas(6)",05123,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"St. Helena Parish, Louisiana(7)",22091,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"St. James Parish, Louisiana(7)",22093,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"St. Joseph County, Indiana(6)",18141,Urban,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Stafford County, Kansas(6)",20185,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Stanley County, South Dakota(6)",46117,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Stanton County, Kansas(6)",20187,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Stanton County, Nebraska(6)",31167,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Stark County, Illinois(7)",17175,Urban,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Starke County, Indiana(6)",18149,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
"Starr County, Texas(7)",48427,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Ste. Genevieve County, Missouri(6)",29186,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Steele County, North Dakota(6)",38091,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Sterling County, Texas(7)",48431,Rural,* ,*, *,* , * , *,3 or fewer,*,*,*,*
"Steuben County, Indiana(6)",18151,Rural,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available
